eps,min_samples,metric,score,n_clusters,outliers
45.6,1,manhattan,nan,151,0
45.6,152,cityblock,nan,1,1
45.6,152,euclidean,nan,1,1
45.6,152,manhattan,nan,1,1
45.7,1,cityblock,nan,151,0
45.7,1,euclidean,-0.028909249782062007,44,0
45.7,1,manhattan,nan,151,0
45.7,152,cityblock,nan,1,1
45.7,152,euclidean,nan,1,1
45.7,152,manhattan,nan,1,1
45.800000000000004,1,cityblock,nan,151,0
45.800000000000004,1,euclidean,-0.0272010514626685,42,0
45.800000000000004,1,manhattan,nan,151,0
45.800000000000004,152,cityblock,nan,1,1
45.800000000000004,152,euclidean,nan,1,1
45.800000000000004,152,manhattan,nan,1,1
45.900000000000006,1,cityblock,nan,151,0
45.900000000000006,1,euclidean,-0.02670009989711691,40,0
45.900000000000006,1,manhattan,nan,151,0
45.900000000000006,152,cityblock,nan,1,1
45.900000000000006,152,euclidean,nan,1,1
45.900000000000006,152,manhattan,nan,1,1
46.00000000000001,1,cityblock,nan,151,0
46.00000000000001,1,euclidean,-0.02670009989711691,40,0
46.00000000000001,1,manhattan,nan,151,0
46.00000000000001,152,cityblock,nan,1,1
46.00000000000001,152,euclidean,nan,1,1
46.00000000000001,152,manhattan,nan,1,1
46.1,1,cityblock,nan,151,0
46.1,1,euclidean,-0.015302005523424509,36,0
46.1,1,manhattan,nan,151,0
46.1,152,cityblock,nan,1,1
46.1,152,euclidean,nan,1,1
46.1,152,manhattan,nan,1,1
46.2,1,cityblock,nan,151,0
46.2,1,euclidean,-0.015302005523424509,36,0
46.2,1,manhattan,nan,151,0
46.2,152,cityblock,nan,1,1
46.2,152,euclidean,nan,1,1
46.2,152,manhattan,nan,1,1
46.300000000000004,1,cityblock,nan,151,0
46.300000000000004,1,euclidean,-0.016494703705062647,35,0
46.300000000000004,1,manhattan,nan,151,0
46.300000000000004,152,cityblock,nan,1,1
46.300000000000004,152,euclidean,nan,1,1
46.300000000000004,152,manhattan,nan,1,1
46.400000000000006,1,cityblock,nan,151,0
46.400000000000006,1,euclidean,-0.016494703705062647,35,0
46.400000000000006,1,manhattan,nan,151,0
46.400000000000006,152,cityblock,nan,1,1
46.400000000000006,152,euclidean,nan,1,1
46.400000000000006,152,manhattan,nan,1,1
46.50000000000001,1,cityblock,nan,151,0
46.50000000000001,1,euclidean,-0.009203530898584852,34,0
46.50000000000001,1,manhattan,nan,151,0
46.50000000000001,152,cityblock,nan,1,1
46.50000000000001,152,euclidean,nan,1,1
46.50000000000001,152,manhattan,nan,1,1
46.6,1,cityblock,nan,151,0
46.6,1,euclidean,-0.005498315521272598,32,0
46.6,1,manhattan,nan,151,0
46.6,152,cityblock,nan,1,1
46.6,152,euclidean,nan,1,1
46.6,152,manhattan,nan,1,1
46.7,1,cityblock,nan,151,0
46.7,1,euclidean,-0.005498315521272598,32,0
46.7,1,manhattan,nan,151,0
46.7,152,cityblock,nan,1,1
46.7,152,euclidean,nan,1,1
46.7,152,manhattan,nan,1,1
46.800000000000004,1,cityblock,nan,151,0
46.800000000000004,1,euclidean,-0.005498315521272598,32,0
46.800000000000004,1,manhattan,nan,151,0
46.800000000000004,152,cityblock,nan,1,1
46.800000000000004,152,euclidean,nan,1,1
46.800000000000004,152,manhattan,nan,1,1
46.900000000000006,1,cityblock,nan,151,0
46.900000000000006,1,euclidean,-0.005498315521272598,32,0
46.900000000000006,1,manhattan,nan,151,0
46.900000000000006,152,cityblock,nan,1,1
46.900000000000006,152,euclidean,nan,1,1
46.900000000000006,152,manhattan,nan,1,1
47.00000000000001,1,cityblock,nan,151,0
47.00000000000001,1,euclidean,-0.005498315521272598,32,0
47.00000000000001,1,manhattan,nan,151,0
47.00000000000001,152,cityblock,nan,1,1
47.00000000000001,152,euclidean,nan,1,1
47.00000000000001,152,manhattan,nan,1,1
47.1,1,cityblock,nan,151,0
47.1,1,euclidean,-0.005498315521272598,32,0
47.1,1,manhattan,nan,151,0
47.1,152,cityblock,nan,1,1
47.1,152,euclidean,nan,1,1
47.1,152,manhattan,nan,1,1
47.2,1,cityblock,nan,151,0
47.2,1,euclidean,-0.027446327554055218,31,0
47.2,1,manhattan,nan,151,0
47.2,152,cityblock,nan,1,1
47.2,152,euclidean,nan,1,1
47.2,152,manhattan,nan,1,1
47.300000000000004,1,cityblock,nan,151,0
47.300000000000004,1,euclidean,-0.027478792911834728,29,0
47.300000000000004,1,manhattan,nan,151,0
47.300000000000004,152,cityblock,nan,1,1
47.300000000000004,152,euclidean,nan,1,1
47.300000000000004,152,manhattan,nan,1,1
47.400000000000006,1,cityblock,nan,151,0
47.400000000000006,1,euclidean,-0.027478792911834728,29,0
47.400000000000006,1,manhattan,nan,151,0
47.400000000000006,152,cityblock,nan,1,1
47.400000000000006,152,euclidean,nan,1,1
47.400000000000006,152,manhattan,nan,1,1
47.50000000000001,1,cityblock,nan,151,0
47.50000000000001,1,euclidean,-0.024529795444208594,28,0
47.50000000000001,1,manhattan,nan,151,0
47.50000000000001,152,cityblock,nan,1,1
47.50000000000001,152,euclidean,nan,1,1
47.50000000000001,152,manhattan,nan,1,1
47.6,1,cityblock,nan,151,0
47.6,1,euclidean,-0.024529795444208594,28,0
47.6,1,manhattan,nan,151,0
47.6,152,cityblock,nan,1,1
47.6,152,euclidean,nan,1,1
47.6,152,manhattan,nan,1,1
47.7,1,cityblock,nan,151,0
47.7,1,euclidean,-0.024529795444208594,28,0
47.7,1,manhattan,nan,151,0
47.7,152,cityblock,nan,1,1
47.7,152,euclidean,nan,1,1
47.7,152,manhattan,nan,1,1
47.800000000000004,1,cityblock,nan,151,0
47.800000000000004,1,euclidean,-0.02372579188427836,27,0
47.800000000000004,1,manhattan,nan,151,0
47.800000000000004,152,cityblock,nan,1,1
47.800000000000004,152,euclidean,nan,1,1
47.800000000000004,152,manhattan,nan,1,1
47.900000000000006,1,cityblock,nan,151,0
47.900000000000006,1,euclidean,-0.01871858975856448,26,0
47.900000000000006,1,manhattan,nan,151,0
47.900000000000006,152,cityblock,nan,1,1
47.900000000000006,152,euclidean,nan,1,1
47.900000000000006,152,manhattan,nan,1,1
48.00000000000001,1,cityblock,nan,151,0
48.00000000000001,1,euclidean,-0.01871858975856448,26,0
48.00000000000001,1,manhattan,nan,151,0
48.00000000000001,152,cityblock,nan,1,1
48.00000000000001,152,euclidean,nan,1,1
48.00000000000001,152,manhattan,nan,1,1
48.1,1,cityblock,nan,151,0
48.1,1,euclidean,-0.01871858975856448,26,0
48.1,1,manhattan,nan,151,0
48.1,152,cityblock,nan,1,1
48.1,152,euclidean,nan,1,1
48.1,152,manhattan,nan,1,1
48.2,1,cityblock,nan,151,0
48.2,1,euclidean,-0.008394972413739358,25,0
48.2,1,manhattan,nan,151,0
48.2,152,cityblock,nan,1,1
48.2,152,euclidean,nan,1,1
48.2,152,manhattan,nan,1,1
48.300000000000004,1,cityblock,nan,151,0
48.300000000000004,1,euclidean,-0.008394972413739358,25,0
48.300000000000004,1,manhattan,nan,151,0
48.300000000000004,152,cityblock,nan,1,1
48.300000000000004,152,euclidean,nan,1,1
48.300000000000004,152,manhattan,nan,1,1
48.400000000000006,1,cityblock,nan,151,0
48.400000000000006,1,euclidean,-0.005398192668093445,24,0
48.400000000000006,1,manhattan,nan,151,0
48.400000000000006,152,cityblock,nan,1,1
48.400000000000006,152,euclidean,nan,1,1
48.400000000000006,152,manhattan,nan,1,1
48.50000000000001,1,cityblock,nan,151,0
48.50000000000001,1,euclidean,-0.005398192668093445,24,0
48.50000000000001,1,manhattan,nan,151,0
48.50000000000001,152,cityblock,nan,1,1
48.50000000000001,152,euclidean,nan,1,1
48.50000000000001,152,manhattan,nan,1,1
48.6,1,cityblock,nan,151,0
48.6,1,euclidean,-0.005398192668093445,24,0
48.6,1,manhattan,nan,151,0
48.6,152,cityblock,nan,1,1
48.6,152,euclidean,nan,1,1
48.6,152,manhattan,nan,1,1
48.7,1,cityblock,nan,151,0
48.7,1,euclidean,0.00575592870423073,23,0
48.7,1,manhattan,nan,151,0
48.7,152,cityblock,nan,1,1
48.7,152,euclidean,nan,1,1
48.7,152,manhattan,nan,1,1
48.800000000000004,1,cityblock,nan,151,0
48.800000000000004,1,euclidean,0.006345477175749968,22,0
48.800000000000004,1,manhattan,nan,151,0
48.800000000000004,152,cityblock,nan,1,1
48.800000000000004,152,euclidean,nan,1,1
48.800000000000004,152,manhattan,nan,1,1
48.900000000000006,1,cityblock,nan,151,0
48.900000000000006,1,euclidean,0.006345477175749968,22,0
48.900000000000006,1,manhattan,nan,151,0
48.900000000000006,152,cityblock,nan,1,1
48.900000000000006,152,euclidean,nan,1,1
48.900000000000006,152,manhattan,nan,1,1
49.00000000000001,1,cityblock,nan,151,0
49.00000000000001,1,euclidean,0.007644586178763018,21,0
49.00000000000001,1,manhattan,nan,151,0
49.00000000000001,152,cityblock,nan,1,1
49.00000000000001,152,euclidean,nan,1,1
49.00000000000001,152,manhattan,nan,1,1
49.1,1,cityblock,nan,151,0
49.1,1,euclidean,0.008614988412982595,20,0
49.1,1,manhattan,nan,151,0
49.1,152,cityblock,nan,1,1
49.1,152,euclidean,nan,1,1
49.1,152,manhattan,nan,1,1
49.2,1,cityblock,nan,151,0
49.2,1,euclidean,0.008614988412982595,20,0
49.2,1,manhattan,nan,151,0
49.2,152,cityblock,nan,1,1
49.2,152,euclidean,nan,1,1
49.2,152,manhattan,nan,1,1
49.300000000000004,1,cityblock,nan,151,0
49.300000000000004,1,euclidean,0.010940499097761593,19,0
49.300000000000004,1,manhattan,nan,151,0
49.300000000000004,152,cityblock,nan,1,1
49.300000000000004,152,euclidean,nan,1,1
49.300000000000004,152,manhattan,nan,1,1
49.400000000000006,1,cityblock,nan,151,0
49.400000000000006,1,euclidean,0.010940499097761593,19,0
49.400000000000006,1,manhattan,nan,151,0
49.400000000000006,152,cityblock,nan,1,1
49.400000000000006,152,euclidean,nan,1,1
49.400000000000006,152,manhattan,nan,1,1
49.50000000000001,1,cityblock,nan,151,0
49.50000000000001,1,euclidean,0.010940499097761593,19,0
49.50000000000001,1,manhattan,nan,151,0
49.50000000000001,152,cityblock,nan,1,1
49.50000000000001,152,euclidean,nan,1,1
49.50000000000001,152,manhattan,nan,1,1
49.6,1,cityblock,nan,151,0
49.6,1,euclidean,0.010940499097761593,19,0
49.6,1,manhattan,nan,151,0
49.6,152,cityblock,nan,1,1
49.6,152,euclidean,nan,1,1
49.6,152,manhattan,nan,1,1
49.7,1,cityblock,nan,151,0
49.7,1,euclidean,0.010940499097761593,19,0
49.7,1,manhattan,nan,151,0
49.7,152,cityblock,nan,1,1
49.7,152,euclidean,nan,1,1
49.7,152,manhattan,nan,1,1
49.800000000000004,1,cityblock,nan,151,0
49.800000000000004,1,euclidean,0.010940499097761593,19,0
49.800000000000004,1,manhattan,nan,151,0
49.800000000000004,152,cityblock,nan,1,1
49.800000000000004,152,euclidean,nan,1,1
49.800000000000004,152,manhattan,nan,1,1
49.900000000000006,1,cityblock,nan,151,0
49.900000000000006,1,euclidean,0.010940499097761593,19,0
49.900000000000006,1,manhattan,nan,151,0
49.900000000000006,152,cityblock,nan,1,1
49.900000000000006,152,euclidean,nan,1,1
49.900000000000006,152,manhattan,nan,1,1
50.00000000000001,1,cityblock,nan,151,0
50.00000000000001,1,euclidean,0.01470517232932047,18,0
50.00000000000001,1,manhattan,nan,151,0
50.00000000000001,152,cityblock,nan,1,1
50.00000000000001,152,euclidean,nan,1,1
50.00000000000001,152,manhattan,nan,1,1
50.1,1,cityblock,nan,151,0
50.1,1,euclidean,0.01470517232932047,18,0
50.1,1,manhattan,nan,151,0
50.1,152,cityblock,nan,1,1
50.1,152,euclidean,nan,1,1
50.1,152,manhattan,nan,1,1
50.2,1,cityblock,nan,151,0
50.2,1,euclidean,0.01470517232932047,18,0
50.2,1,manhattan,nan,151,0
50.2,152,cityblock,nan,1,1
50.2,152,euclidean,nan,1,1
50.2,152,manhattan,nan,1,1
50.300000000000004,1,cityblock,nan,151,0
50.300000000000004,1,euclidean,0.03393242995698288,16,0
50.300000000000004,1,manhattan,nan,151,0
50.300000000000004,152,cityblock,nan,1,1
50.300000000000004,152,euclidean,nan,1,1
50.300000000000004,152,manhattan,nan,1,1
50.400000000000006,1,cityblock,nan,151,0
50.400000000000006,1,euclidean,0.04512478350182058,15,0
50.400000000000006,1,manhattan,nan,151,0
50.400000000000006,152,cityblock,nan,1,1
50.400000000000006,152,euclidean,nan,1,1
50.400000000000006,152,manhattan,nan,1,1
50.50000000000001,1,cityblock,nan,151,0
50.50000000000001,1,euclidean,0.04512478350182058,15,0
50.50000000000001,1,manhattan,nan,151,0
50.50000000000001,152,cityblock,nan,1,1
50.50000000000001,152,euclidean,nan,1,1
50.50000000000001,152,manhattan,nan,1,1
50.6,1,cityblock,nan,151,0
50.6,1,euclidean,0.04512478350182058,15,0
50.6,1,manhattan,nan,151,0
50.6,152,cityblock,nan,1,1
50.6,152,euclidean,nan,1,1
50.6,152,manhattan,nan,1,1
50.7,1,cityblock,nan,151,0
50.7,1,euclidean,0.04512478350182058,15,0
50.7,1,manhattan,nan,151,0
50.7,152,cityblock,nan,1,1
50.7,152,euclidean,nan,1,1
50.7,152,manhattan,nan,1,1
50.800000000000004,1,cityblock,nan,151,0
50.800000000000004,1,euclidean,0.0966843253893957,14,0
50.800000000000004,1,manhattan,nan,151,0
50.800000000000004,152,cityblock,nan,1,1
50.800000000000004,152,euclidean,nan,1,1
50.800000000000004,152,manhattan,nan,1,1
50.900000000000006,1,cityblock,nan,151,0
50.900000000000006,1,euclidean,0.0966843253893957,14,0
50.900000000000006,1,manhattan,nan,151,0
50.900000000000006,152,cityblock,nan,1,1
50.900000000000006,152,euclidean,nan,1,1
50.900000000000006,152,manhattan,nan,1,1
51.00000000000001,1,cityblock,nan,151,0
51.00000000000001,1,euclidean,0.0966843253893957,14,0
51.00000000000001,1,manhattan,nan,151,0
51.00000000000001,152,cityblock,nan,1,1
51.00000000000001,152,euclidean,nan,1,1
51.00000000000001,152,manhattan,nan,1,1
51.1,1,cityblock,nan,151,0
51.1,1,euclidean,0.0966843253893957,14,0
51.1,1,manhattan,nan,151,0
51.1,152,cityblock,nan,1,1
51.1,152,euclidean,nan,1,1
51.1,152,manhattan,nan,1,1
51.2,1,cityblock,nan,151,0
51.2,1,euclidean,0.0966843253893957,14,0
51.2,1,manhattan,nan,151,0
51.2,152,cityblock,nan,1,1
51.2,152,euclidean,nan,1,1
51.2,152,manhattan,nan,1,1
51.300000000000004,1,cityblock,nan,151,0
51.300000000000004,1,euclidean,0.0966843253893957,14,0
51.300000000000004,1,manhattan,nan,151,0
51.300000000000004,152,cityblock,nan,1,1
51.300000000000004,152,euclidean,nan,1,1
51.300000000000004,152,manhattan,nan,1,1
51.400000000000006,1,cityblock,nan,151,0
51.400000000000006,1,euclidean,0.0966843253893957,14,0
51.400000000000006,1,manhattan,nan,151,0
51.400000000000006,152,cityblock,nan,1,1
51.400000000000006,152,euclidean,nan,1,1
51.400000000000006,152,manhattan,nan,1,1
51.50000000000001,1,cityblock,nan,151,0
51.50000000000001,1,euclidean,0.09866541415181095,13,0
51.50000000000001,1,manhattan,nan,151,0
51.50000000000001,152,cityblock,nan,1,1
51.50000000000001,152,euclidean,nan,1,1
51.50000000000001,152,manhattan,nan,1,1
51.6,1,cityblock,nan,151,0
51.6,1,euclidean,0.09866541415181095,13,0
51.6,1,manhattan,nan,151,0
51.6,152,cityblock,nan,1,1
51.6,152,euclidean,nan,1,1
51.6,152,manhattan,nan,1,1
51.7,1,cityblock,nan,151,0
51.7,1,euclidean,0.09866541415181095,13,0
51.7,1,manhattan,nan,151,0
51.7,152,cityblock,nan,1,1
51.7,152,euclidean,nan,1,1
51.7,152,manhattan,nan,1,1
51.800000000000004,1,cityblock,nan,151,0
51.800000000000004,1,euclidean,0.09774335758594985,12,0
51.800000000000004,1,manhattan,nan,151,0
51.800000000000004,152,cityblock,nan,1,1
51.800000000000004,152,euclidean,nan,1,1
51.800000000000004,152,manhattan,nan,1,1
51.900000000000006,1,cityblock,nan,151,0
51.900000000000006,1,euclidean,0.09774335758594985,12,0
51.900000000000006,1,manhattan,nan,151,0
51.900000000000006,152,cityblock,nan,1,1
51.900000000000006,152,euclidean,nan,1,1
51.900000000000006,152,manhattan,nan,1,1
52.00000000000001,1,cityblock,nan,151,0
52.00000000000001,1,euclidean,0.09774335758594985,12,0
52.00000000000001,1,manhattan,nan,151,0
52.00000000000001,152,cityblock,nan,1,1
52.00000000000001,152,euclidean,nan,1,1
52.00000000000001,152,manhattan,nan,1,1
52.1,1,cityblock,nan,151,0
52.1,1,euclidean,0.09774335758594985,12,0
52.1,1,manhattan,nan,151,0
52.1,152,cityblock,nan,1,1
52.1,152,euclidean,nan,1,1
52.1,152,manhattan,nan,1,1
52.2,1,cityblock,nan,151,0
52.2,1,euclidean,0.09774335758594985,12,0
52.2,1,manhattan,nan,151,0
52.2,152,cityblock,nan,1,1
52.2,152,euclidean,nan,1,1
52.2,152,manhattan,nan,1,1
52.300000000000004,1,cityblock,nan,151,0
52.300000000000004,1,euclidean,0.09774335758594985,12,0
52.300000000000004,1,manhattan,nan,151,0
52.300000000000004,152,cityblock,nan,1,1
52.300000000000004,152,euclidean,nan,1,1
52.300000000000004,152,manhattan,nan,1,1
52.400000000000006,1,cityblock,nan,151,0
52.400000000000006,1,euclidean,0.10276308904107155,9,0
52.400000000000006,1,manhattan,nan,151,0
52.400000000000006,152,cityblock,nan,1,1
52.400000000000006,152,euclidean,nan,1,1
52.400000000000006,152,manhattan,nan,1,1
52.50000000000001,1,cityblock,nan,151,0
52.50000000000001,1,euclidean,0.10276308904107155,9,0
52.50000000000001,1,manhattan,nan,151,0
52.50000000000001,152,cityblock,nan,1,1
52.50000000000001,152,euclidean,nan,1,1
52.50000000000001,152,manhattan,nan,1,1
52.6,1,cityblock,nan,151,0
52.6,1,euclidean,0.10276308904107155,9,0
52.6,1,manhattan,nan,151,0
52.6,152,cityblock,nan,1,1
52.6,152,euclidean,nan,1,1
52.6,152,manhattan,nan,1,1
52.7,1,cityblock,nan,151,0
52.7,1,euclidean,0.10211308091338533,8,0
52.7,1,manhattan,nan,151,0
52.7,152,cityblock,nan,1,1
52.7,152,euclidean,nan,1,1
52.7,152,manhattan,nan,1,1
52.800000000000004,1,cityblock,nan,151,0
52.800000000000004,1,euclidean,0.10211308091338533,8,0
52.800000000000004,1,manhattan,nan,151,0
52.800000000000004,152,cityblock,nan,1,1
52.800000000000004,152,euclidean,nan,1,1
52.800000000000004,152,manhattan,nan,1,1
52.900000000000006,1,cityblock,nan,151,0
52.900000000000006,1,euclidean,0.10211308091338533,8,0
52.900000000000006,1,manhattan,nan,151,0
52.900000000000006,152,cityblock,nan,1,1
52.900000000000006,152,euclidean,nan,1,1
52.900000000000006,152,manhattan,nan,1,1
53.00000000000001,1,cityblock,nan,151,0
53.00000000000001,1,euclidean,0.10211308091338533,8,0
53.00000000000001,1,manhattan,nan,151,0
53.00000000000001,152,cityblock,nan,1,1
53.00000000000001,152,euclidean,nan,1,1
53.00000000000001,152,manhattan,nan,1,1
53.1,1,cityblock,nan,151,0
53.1,1,euclidean,0.10211308091338533,8,0
53.1,1,manhattan,nan,151,0
53.1,152,cityblock,nan,1,1
53.1,152,euclidean,nan,1,1
53.1,152,manhattan,nan,1,1
53.2,1,cityblock,nan,151,0
53.2,1,euclidean,0.10211308091338533,8,0
53.2,1,manhattan,nan,151,0
53.2,152,cityblock,nan,1,1
53.2,152,euclidean,nan,1,1
53.2,152,manhattan,nan,1,1
53.300000000000004,1,cityblock,nan,151,0
53.300000000000004,1,euclidean,0.10211308091338533,8,0
53.300000000000004,1,manhattan,nan,151,0
53.300000000000004,152,cityblock,nan,1,1
53.300000000000004,152,euclidean,nan,1,1
53.300000000000004,152,manhattan,nan,1,1
53.400000000000006,1,cityblock,nan,151,0
53.400000000000006,1,euclidean,0.10211308091338533,8,0
53.400000000000006,1,manhattan,nan,151,0
53.400000000000006,152,cityblock,nan,1,1
53.400000000000006,152,euclidean,nan,1,1
53.400000000000006,152,manhattan,nan,1,1
53.50000000000001,1,cityblock,nan,151,0
53.50000000000001,1,euclidean,0.10211308091338533,8,0
53.50000000000001,1,manhattan,nan,151,0
53.50000000000001,152,cityblock,nan,1,1
53.50000000000001,152,euclidean,nan,1,1
53.50000000000001,152,manhattan,nan,1,1
53.6,1,cityblock,nan,151,0
53.6,1,euclidean,0.10211308091338533,8,0
53.6,1,manhattan,nan,151,0
53.6,152,cityblock,nan,1,1
53.6,152,euclidean,nan,1,1
53.6,152,manhattan,nan,1,1
53.7,1,cityblock,nan,151,0
53.7,1,euclidean,0.10637263562294064,7,0
53.7,1,manhattan,nan,151,0
53.7,152,cityblock,nan,1,1
53.7,152,euclidean,nan,1,1
53.7,152,manhattan,nan,1,1
53.800000000000004,1,cityblock,nan,151,0
53.800000000000004,1,euclidean,0.10637263562294064,7,0
53.800000000000004,1,manhattan,nan,151,0
53.800000000000004,152,cityblock,nan,1,1
53.800000000000004,152,euclidean,nan,1,1
53.800000000000004,152,manhattan,nan,1,1
53.900000000000006,1,cityblock,nan,151,0
53.900000000000006,1,euclidean,0.1708730330141313,6,0
53.900000000000006,1,manhattan,nan,151,0
53.900000000000006,152,cityblock,nan,1,1
53.900000000000006,152,euclidean,nan,1,1
53.900000000000006,152,manhattan,nan,1,1
54.00000000000001,1,cityblock,nan,151,0
54.00000000000001,1,euclidean,0.17151191813188518,5,0
54.00000000000001,1,manhattan,nan,151,0
54.00000000000001,152,cityblock,nan,1,1
54.00000000000001,152,euclidean,nan,1,1
54.00000000000001,152,manhattan,nan,1,1
54.1,1,cityblock,nan,151,0
54.1,1,euclidean,0.17151191813188518,5,0
54.1,1,manhattan,nan,151,0
54.1,152,cityblock,nan,1,1
54.1,152,euclidean,nan,1,1
54.1,152,manhattan,nan,1,1
54.2,1,cityblock,nan,151,0
54.2,1,euclidean,0.17151191813188518,5,0
54.2,1,manhattan,nan,151,0
54.2,152,cityblock,nan,1,1
54.2,152,euclidean,nan,1,1
54.2,152,manhattan,nan,1,1
54.300000000000004,1,cityblock,nan,151,0
54.300000000000004,1,euclidean,0.17151191813188518,5,0
54.300000000000004,1,manhattan,nan,151,0
54.300000000000004,152,cityblock,nan,1,1
54.300000000000004,152,euclidean,nan,1,1
54.300000000000004,152,manhattan,nan,1,1
54.400000000000006,1,cityblock,nan,151,0
54.400000000000006,1,euclidean,0.17151191813188518,5,0
54.400000000000006,1,manhattan,nan,151,0
54.400000000000006,152,cityblock,nan,1,1
54.400000000000006,152,euclidean,nan,1,1
54.400000000000006,152,manhattan,nan,1,1
54.50000000000001,1,cityblock,nan,151,0
54.50000000000001,1,euclidean,0.1739097686123238,4,0
54.50000000000001,1,manhattan,nan,151,0
54.50000000000001,152,cityblock,nan,1,1
54.50000000000001,152,euclidean,nan,1,1
54.50000000000001,152,manhattan,nan,1,1
54.6,1,cityblock,nan,151,0
54.6,1,euclidean,0.1739097686123238,4,0
54.6,1,manhattan,nan,151,0
54.6,152,cityblock,nan,1,1
54.6,152,euclidean,nan,1,1
54.6,152,manhattan,nan,1,1
54.7,1,cityblock,nan,151,0
54.7,1,euclidean,0.1739097686123238,4,0
54.7,1,manhattan,nan,151,0
54.7,152,cityblock,nan,1,1
54.7,152,euclidean,nan,1,1
54.7,152,manhattan,nan,1,1
54.800000000000004,1,cityblock,nan,151,0
54.800000000000004,1,euclidean,0.1739097686123238,4,0
54.800000000000004,1,manhattan,nan,151,0
54.800000000000004,152,cityblock,nan,1,1
54.800000000000004,152,euclidean,nan,1,1
54.800000000000004,152,manhattan,nan,1,1
54.900000000000006,1,cityblock,nan,151,0
54.900000000000006,1,euclidean,0.1739097686123238,4,0
54.900000000000006,1,manhattan,nan,151,0
54.900000000000006,152,cityblock,nan,1,1
54.900000000000006,152,euclidean,nan,1,1
54.900000000000006,152,manhattan,nan,1,1
55.00000000000001,1,cityblock,nan,151,0
55.00000000000001,1,euclidean,0.1739097686123238,4,0
55.00000000000001,1,manhattan,nan,151,0
55.00000000000001,152,cityblock,nan,1,1
55.00000000000001,152,euclidean,nan,1,1
55.00000000000001,152,manhattan,nan,1,1
55.1,1,cityblock,nan,151,0
55.1,1,euclidean,0.1739097686123238,4,0
55.1,1,manhattan,nan,151,0
55.1,152,cityblock,nan,1,1
55.1,152,euclidean,nan,1,1
55.1,152,manhattan,nan,1,1
55.2,1,cityblock,nan,151,0
55.2,1,euclidean,0.19328695633451426,3,0
55.2,1,manhattan,nan,151,0
55.2,152,cityblock,nan,1,1
55.2,152,euclidean,nan,1,1
55.2,152,manhattan,nan,1,1
55.300000000000004,1,cityblock,nan,151,0
55.300000000000004,1,euclidean,0.19328695633451426,3,0
55.300000000000004,1,manhattan,nan,151,0
55.300000000000004,152,cityblock,nan,1,1
55.300000000000004,152,euclidean,nan,1,1
55.300000000000004,152,manhattan,nan,1,1
55.400000000000006,1,cityblock,nan,151,0
55.400000000000006,1,euclidean,0.19328695633451426,3,0
55.400000000000006,1,manhattan,nan,151,0
55.400000000000006,152,cityblock,nan,1,1
55.400000000000006,152,euclidean,nan,1,1
55.400000000000006,152,manhattan,nan,1,1
55.50000000000001,1,cityblock,nan,151,0
55.50000000000001,1,euclidean,0.19328695633451426,3,0
55.50000000000001,1,manhattan,nan,151,0
55.50000000000001,152,cityblock,nan,1,1
55.50000000000001,152,euclidean,nan,1,1
55.50000000000001,152,manhattan,nan,1,1
55.6,1,cityblock,nan,151,0
55.6,1,euclidean,0.19328695633451426,3,0
55.6,1,manhattan,nan,151,0
55.6,152,cityblock,nan,1,1
55.6,152,euclidean,nan,1,1
55.6,152,manhattan,nan,1,1
55.7,1,cityblock,nan,151,0
55.7,1,euclidean,0.19328695633451426,3,0
55.7,1,manhattan,nan,151,0
55.7,152,cityblock,nan,1,1
55.7,152,euclidean,nan,1,1
55.7,152,manhattan,nan,1,1
55.800000000000004,1,cityblock,nan,151,0
55.800000000000004,1,euclidean,0.19328695633451426,3,0
55.800000000000004,1,manhattan,nan,151,0
55.800000000000004,152,cityblock,nan,1,1
55.800000000000004,152,euclidean,nan,1,1
55.800000000000004,152,manhattan,nan,1,1
55.900000000000006,1,cityblock,nan,151,0
55.900000000000006,1,euclidean,0.19328695633451426,3,0
55.900000000000006,1,manhattan,nan,151,0
55.900000000000006,152,cityblock,nan,1,1
55.900000000000006,152,euclidean,nan,1,1
55.900000000000006,152,manhattan,nan,1,1
56.00000000000001,1,cityblock,nan,151,0
56.00000000000001,1,euclidean,0.19328695633451426,3,0
56.00000000000001,1,manhattan,nan,151,0
56.00000000000001,152,cityblock,nan,1,1
56.00000000000001,152,euclidean,nan,1,1
56.00000000000001,152,manhattan,nan,1,1
56.1,1,cityblock,nan,151,0
56.1,1,euclidean,0.19328695633451426,3,0
56.1,1,manhattan,nan,151,0
56.1,152,cityblock,nan,1,1
56.1,152,euclidean,nan,1,1
56.1,152,manhattan,nan,1,1
56.2,1,cityblock,nan,151,0
56.2,1,euclidean,0.19328695633451426,3,0
56.2,1,manhattan,nan,151,0
56.2,152,cityblock,nan,1,1
56.2,152,euclidean,nan,1,1
56.2,152,manhattan,nan,1,1
56.300000000000004,1,cityblock,nan,151,0
56.300000000000004,1,euclidean,0.19328695633451426,3,0
56.300000000000004,1,manhattan,nan,151,0
56.300000000000004,152,cityblock,nan,1,1
56.300000000000004,152,euclidean,nan,1,1
56.300000000000004,152,manhattan,nan,1,1
56.400000000000006,1,cityblock,nan,151,0
56.400000000000006,1,euclidean,0.19328695633451426,3,0
56.400000000000006,1,manhattan,nan,151,0
56.400000000000006,152,cityblock,nan,1,1
56.400000000000006,152,euclidean,nan,1,1
56.400000000000006,152,manhattan,nan,1,1
